Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts ev6	Normalized Counts ev6	RPKM ev6	Expression ev6
2814802			2814879	+	micA	b4442	-	11	2637	25	33
2816511	2816439	2814883	2814883	-	gshA	b2688	glutamate-cysteine ligase	1414	312828	154	200
	2816940	2816512	2816512	-	yqaA	b2689	COG1238 family inner membrane protein	241	53342	95	124
2817514	2817503	2816937		-	yqaB	b2690	fructose-1-P and 6-phosphogluconate phosphatase	138	30650	41	54
2817860			2817784	-	argQ	b2691	Arg tRNA	83	18552	185	240
2818135			2818059	-	argZ	b2692	Arg tRNA	81	18113	180	235
2818274			2818198	-	argY	b2693	Arg tRNA	96	21227	211	275
2818549			2818473	-	argV	b2694	Arg tRNA	122	27107	270	352
2818645			2818553	-	serV	b2695	Ser tRNA	10126	2238821	18493	24073
2819255	2819146	2818961	2818928	-	csrA	b2696	pleiotropic regulatory protein for carbon source metabolism	2087	461445	1905	2480
2822011	2822011	2819381	2819256	-	alaS	b2697	alanyl-tRNA synthetase	3568	788988	230	299
2822676	2822639	2822139	2822012	-	recX	b2698	regulatory protein for RecA	236	52203	80	104
2823792	2823769	2822708	2822699	-	recA	b2699	DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein forming filaments; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor	52174	11534934	8343	10861
2824359	2824346	2823849	2823793	-	pncC	b2700	nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase	95	21055	32	42
2825608	2825576	2824491	2824403	-	mltB	b2701	membrane-bound lytic murein transglycosylase B	130	28777	20	26
2825486	2825832	2826395		+	srlA	b2702	glucitol/sorbitol-specific enzyme IIC component of PTS	74	16369	22	29
	2826392	2827351	2827361	+	srlE	b2703	glucitol/sorbitol-specific enzyme IIB component of PTS	113	25145	20	26
	2827362	2827733		+	srlB	b2704	glucitol/sorbitol-specific enzyme IIA component of PTS	21	4645	9	12
	2827737	2828516		+	srlD	b2705	sorbitol-6-phosphate dehydrogenase	49	11001	10	14
	2828621	2828980		+	srlM	b2706	sorbitol-responsive srl operon transcriptional activator	30	6696	14	18
2829037	2829047	2829820		+	srlR	b2707	sorbitol-inducible srl operon transcriptional repressor	315	69776	69	90
	2829813	2830778		+	srlQ	b2708	D-arabinose 5-phosphate isomerase	56	12417	9	12
	2832289	2830775		-	norR	b2709	anaerobic nitric oxide reductase DNA-binding transcriptional activator	164	36386	18	24
2832413	2832476	2833915		+	norV	b2710	anaerobic nitric oxide reductase flavorubredoxin	215	47578	25	33
	2833912	2835045		+	norW	b2711	NADH:flavorubredoxin oxidoreductase	69	15420	10	13
	2837425	2835173		-	hypF	b2712	carbamoyl phosphate phosphatase and maturation protein for [NiFe] hydrogenases	114	25280	8	11
2838126	2838105	2837578	2837576	-	hydN	b2713	formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit	71	15776	22	29
2839398	2839264	2838254	2838230	-	ascG	b2714	asc operon transcriptional repressor; prpBC operon repressor	118	26250	19	25
	2839524	2840981		+	ascF	b2715	fused cellobiose/arbutin/salicin-specific PTS enzymes: IIB component/IC component	59	13108	6	8
2840982	2840990	2842414	2842440	+	ascB	b2716	cryptic 6-phospho-beta-glucosidase	169	37402	20	26
	2843043	2842573	2842549	-	hycI	b2717	protease involved in processing C-terminal end of HycE	94	20818	33	44
	2843446	2843036		-	hycH	b2718	hydrogenase 3 maturation protein	40	8984	16	21
	2844210	2843443		-	hycG	b2719	hydrogenase 3 and formate hydrogenase complex, HycG subunit	80	17695	17	23
	2844752	2844210		-	hycF	b2720	formate hydrogenlyase complex iron-sulfur protein	19	4375	6	8
	2846471	2844762		-	hycE	b2721	hydrogenase 3, large subunit	107	23658	10	13
	2847412	2846489		-	hycD	b2722	hydrogenase 3, membrane subunit	33	7440	6	8
	2849241	2847415		-	hycC	b2723	hydrogenase 3, membrane subunit	66	14769	6	8
	2849849	2849238		-	hycB	b2724	hydrogenase 3, Fe-S subunit	31	7004	8	11
2850457	2850435	2849974	2849974	-	hycA	b2725	regulator of the transcriptional regulator FhlA	124	27592	45	59
2850647	2850647	2850997	2850999	+	hypA	b2726	protein involved in nickel insertion into hydrogenases 3	349	77323	169	220
2851000	2851001	2851873		+	hypB	b2727	GTP hydrolase involved in nickel liganding into hydrogenases	128	28433	25	32
	2851864	2852136		+	hypC	b2728	hydrogenase maturation protein	15	3402	9	12
	2852136	2853257		+	hypD	b2729	hydrogenase maturation protein	97	21555	14	19
	2853254	2854264		+	hypE	b2730	carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein	108	24008	18	23
2854338	2854338	2856416	2856542	+	fhlA	b2731	formate hydrogenlyase transcriptional activator	275	60886	22	29
	2856806	2856453		-	ygbA	b2732	uncharacterized protein	37	8296	18	23
2856695	2857093	2859654	2859759	+	mutS	b2733	methyl-directed mismatch repair protein	299	66131	19	25
2859760	2859760	2860416	2860416	+	pphB	b2734	serine/threonine-specific protein phosphatase 2	316	70064	81	106
2861512	2861234	2860467	2860410	-	ygbI	b2735	DeoR family putative transcriptional regulator	118	26152	26	34
	2861430	2862338		+	ygbJ	b2736	putative dehydrogenase	82	18285	15	20
	2862335	2863501		+	ygbK	b2737	FliA-regulated DUF1537 family protein	64	14367	9	12
	2863593	2864231		+	ygbL	b2738	putative class II aldolase	49	10934	13	17
2864232	2864236	2865012	2865012	+	ygbM	b2739	putative hydroxypyruvate isomerase	121	26778	26	34
2865101	2865101	2866465	2866465	+	ygbN	b2740	putative transporter	223	49350	27	36
2867613	2867551	2866559	2866559	-	rpoS	b2741	RNA polymerase, sigma S (sigma 38) factor	1542	341090	263	343
2868892	2868753	2867614	2867614	-	nlpD	b2742	activator of AmiC murein hydrolase activity, lipoprotein	1154	255270	172	223
	2869519	2868893	2868893	-	pcm	b2743	L-isoaspartate protein carboxylmethyltransferase type II	192	42509	52	67
	2870274	2869513		-	umpG	b2744	broad specificity 5'(3')-nucleotidase and polyphosphatase	223	49451	49	64
	2871304	2870255		-	truD	b2745	tRNA(Glu) pseudouridine(13) synthase	212	47023	34	44
	2871780	2871301		-	ispF	b2746	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	167	37074	59	77
2872508	2872490	2871780		-	ispD	b2747	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	101	22442	24	31
2872918	2872820	2872509	2872509	-	ftsB	b2748	cell division protein	289	64067	157	205
2873368	2873337	2873014	2872961	-	ygbE	b2749	DUF3561 family inner membrane protein	126	27939	66	86
	2873992	2873387	2873387	-	cysC	b2750	adenosine 5'-phosphosulfate kinase	284	62830	79	103
2875420	2875419	2873992		-	cysN	b2751	sulfate adenylyltransferase, subunit 1	457	101099	54	70
2876385	2876329	2875421	2875421	-	cysD	b2752	sulfate adenylyltransferase, subunit 2	349	77253	65	84
2876381			2876391	+	-	predicted RNA	-	16	3690	257	335
2876581	2876581	2877618	2877618	+	iap	b2753	aminopeptidase in alkaline phosphatase isozyme conversion	328	72515	53	69
2878853	2878853	2878569	2878559	-	ygbF	b2754	CRISPR adaptation ssRNA endonuclease	459	101633	273	356
2879773	2879772	2878855	2878854	-	ygbT	b2755	multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme	151	33503	28	36
	2880387	2879788	2879783	-	casE	b2756	CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein	300	66380	84	110
2881048	2881048	2880374		-	casD	b2757	CRISP RNA (crRNA) containing Cascade antiviral complex protein	248	54923	62	81
2882142	2882142	2881051	2881049	-	casC	b2758	CRISP RNA (crRNA) containing Cascade antiviral complex protein	267	59136	41	54
	2882637	2882155	2882143	-	casB	b2759	CRISP RNA (crRNA) containing Cascade antiviral complex protein	106	23640	37	48
2884138	2884138	2882630		-	casA	b2760	CRISP RNA (crRNA) containing Cascade antiviral complex protein	392	86787	44	57
2887280	2887219	2884553	2884396	-	ygcB	b2761	R-loop helicase-annealase Cas3 needed for Cascade anti-viral activity	981	216928	62	81
2887354			2887409	+	sokX	b4701	-	9	2100	28	37
2888340	2888312	2887578	2887564	-	cysH	b2762	phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent	418	92458	96	125
	2890099	2888387	2888387	-	cysI	b2763	sulfite reductase, beta subunit, NAD(P)-binding, heme-binding	629	139125	62	81
2891969	2891898	2890099		-	cysJ	b2764	sulfite reductase, alpha subunit, flavoprotein	528	116949	49	64
2892203	2892214	2892579	2892634	+	queD	b2765	6-pyruvoyl tetrahydrobiopterin synthase (PTPS)	83	18352	38	50
	2892657	2893928		+	ygcN	b2766	putative oxidoreductase	91	20179	12	15
	2893919	2894179		+	ygcO	b2767	putative 4Fe-4S cluster-containing protein	14	3138	9	12
2894196	2894196	2894771	2894771	+	ygcP	b2768	putative antiterminator regulatory protein	189	41935	55	72
	2895779	2894919		-	ygcQ	b2769	putative flavoprotein	89	19710	17	22
	2896555	2895776		-	ygcR	b2770	putative flavoprotein	63	14041	13	18
	2897870	2896533		-	ygcS	b2771	putative transporter	71	15890	9	11
2899418	2899418	2897964	2897959	-	ygcU	b4463	putative FAD-containing dehydrogenase	222	49107	25	33
2900273	2900273	2899488	2899419	-	ygcW	b2774	putative dehydrogenase	133	29428	28	37
2900592	2900592	2901869	2901895	+	yqcE	b2775	MFS transporter family protein	284	62796	37	49
2901896	2901896	2903374	2903382	+	ygcE	b2776	putative kinase	240	53277	27	36
2904006			2903956	-	-	predicted RNA	-	98	21761	327	426
2905438	2905418	2904747	2904400	-	queE	b2777	7-carboxy-7-deazaguanine synthase; queosine biosynthesis	323	71597	81	106
2904409			2904509	+	-	predicted RNA	-	178	39460	300	390
2905500	2905557	2905697	2905697	+	yqcG	b4682	uncharacterized protein	24	5376	29	38
2905698	2905711	2906583	2906583	+	ygcG	b2778	uncharacterized protein	375	83120	73	95
2905758			2905739	-	-	predicted RNA	antisense: ygcG	35	7937	304	396
2906301			2906214	-	-	predicted RNA	antisense: ygcG	173	38284	334	435
2907999	2907941	2906643	2906643	-	eno	b2779	enolase	4931	1090373	644	839
2909794	2909666	2908029	2908000	-	pyrG	b2780	CTP synthetase	2861	632523	296	386
2909606			2909656	+	-	predicted RNA	antisense: pyrG	95	21113	318	413
2910735	2910685	2909894	2909847	-	mazG	b2781	nucleoside triphosphate pyrophosphohydrolase	396	87757	85	110
	2911091	2910756	2910736	-	mazF	b2782	mRNA interferase toxin, antitoxin is MazE	212	46973	107	139
2911339	2911339	2911091		-	mazE	b2783	antitoxin of the ChpA-ChpR toxin-antitoxin system	239	52949	163	212
2913651	2913651	2911417	2911340	-	relA	b2784	(p)ppGpp synthetase I/GTP pyrophosphokinase	385	85298	29	38
2915005	2915000	2913699	2913652	-	rlmD	b2785	23S rRNA m(5)U1939 methyltransferase, SAM-dependent	293	64930	38	49
2915057	2915057	2917813	2917908	+	barA	b2786	hybrid sensory histidine kinase, in two-component regulatory system with UvrY	613	135612	37	49
2919405	2919385	2918045	2918045	-	gudD	b2787	(D)-glucarate dehydratase 1	211	46651	26	34
	2920746	2919406		-	gudX	b2788	glucarate dehydratase-related protein, substrate unknown	106	23440	13	17
2922125	2922100	2920748	2920747	-	gudP	b2789	putative D-glucarate transporter	202	44729	25	33
2923001	2922984	2922535	2922535	-	yqcA	b2790	short-chain flavodoxin, FMN-binding	130	28937	49	64
	2923784	2923002	2923002	-	truC	b2791	tRNA(Ile1,Asp) pseudouridine(65) synthase	141	31215	30	39
	2924113	2923784		-	yqcC	b2792	DUF446 family protein	37	8213	19	24
2924524			2924156	-	csrB	b4408	-	25672	5675739	11816	15381
2925424	2925280	2924735	2924668	-	syd	b2793	SecY-interacting protein	338	74882	105	137
2924710			2924760	+	-	predicted RNA	antisense: syd	109	24193	364	474
2925348	2925348	2926196	2926234	+	queF	b2794	7-cyano-7-deazaguanine reductase (NADPH-dependent)	518	114701	103	135
2926235	2926308	2927672	2927818	+	ygdH	b2795	UPF0717 family protein	399	88350	49	64
2927779			2927756	-	-	predicted RNA	-	38	8530	273	355
2927819	2928229	2929518	2929542	+	sdaC	b2796	putative serine transporter	186	41121	24	31
2929576	2929576	2930943	2930943	+	sdaB	b2797	L-serine dehydratase 2	196	43461	24	31
	2931055	2931810		+	ygdG	b2798	Ssb-binding protein, misidentified as ExoIX	44	9730	9	12
	2933013	2931865		-	fucO	b2799	L-1,2-propanediol oxidoreductase	117	26057	17	22
2934072	2933688	2933041	2933041	-	fucA	b2800	L-fuculose-1-phosphate aldolase	109	24297	28	37
2933967	2934235	2935551	2935583	+	fucP	b2801	L-fucose transporter	207	45905	26	34
	2935584	2937359		+	fucI	b2802	L-fucose isomerase	85	18893	8	10
2937438	2937438	2938886	2938886	+	fucK	b2803	L-fuculokinase	313	69275	36	47
2938887	2938888	2939310	2939310	+	fucU	b2804	L-fucose mutarotase	94	20944	38	49
2939314	2939368	2940099	2940099	+	fucR	b2805	l-fucose operon activator	123	27230	28	37
	2941243	2940143	2940143	-	rlmM	b2806	23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent	213	47164	32	42
	2941631	2941236		-	ygdD	b2807	UPF0382 family inner membrane protein	42	9478	18	23
2942703	2942567	2941650	2941650	-	gcvA	b2808	glycine cleavage system transcriptional activator; autorepressor	284	62864	52	68
2942696			2942901	+	gcvB	b4443	-	1438	318076	1186	1544
2943167	2943145	2942918	2942721	-	ygdI	b2809	DUF903 family verified lipoprotein	626	138477	466	607
2943319	2943337	2944542		+	csdA	b2810	cysteine sulfinate desulfinase	189	41959	26	34
	2944542	2944985	2944985	+	csdE	b2811	CsdA-binding activator; Fe-S protein	93	20757	35	46
2945893	2945842	2945036	2945036	-	tcdA	b2812	tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA	133	29554	28	36
2947184	2947178	2946081	2946081	-	mltA	b2813	membrane-bound lytic murein transglycosylase A	351	77713	54	70
2947387			2947463	+	metZ	b2814	Met tRNA	439	97257	970	1263
2947497			2947573	+	metW	b2815	Met tRNA	451	99775	995	1295
2947607			2947683	+	metV	b2816	Met tRNA	358	79273	790	1029
2949010	2949010	2947757	2947737	-	amiC	b2817	N-acetylmuramoyl-L-alanine amidase	311	68925	42	54
2949160	2949242	2950573	2950573	+	argA	b2818	fused acetylglutamate kinase homolog (inactive)/amino acid N-acetyltransferase	331	73209	42	54
	2952461	2950635		-	recD	b2819	exonuclease V (RecBCD complex), alpha chain	200	44376	18	24
	2956003	2952461		-	recB	b2820	exonuclease V (RecBCD complex), beta subunit	542	120017	26	33
2959034	2958884	2955996		-	ptrA	b2821	protease III	557	123275	32	42
2962440	2962428	2959060	2959060	-	recC	b2822	exonuclease V (RecBCD complex), gamma chain	459	101529	23	30
	2962764	2962441		-	ppdC	b2823	putative prepilin peptidase-dependent protein	22	5066	12	15
	2963156	2962749		-	ygdB	b2824	DUF2509 family protein	48	10636	20	26
	2963716	2963153		-	ppdB	b2825	putative prepilin peptidase-dependent protein	108	24024	32	42
	2964177	2963707		-	ppdA	b2826	putative prepilin peptidase-dependent protein	35	7931	12	16
2965161	2965155	2964361	2964361	-	thyA	b2827	thymidylate synthetase	357	79040	76	99
2966037	2966037	2965162	2965162	-	lgt	b2828	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase	254	56179	49	64
2968434	2968434	2966188	2966188	-	ptsP	b2829	fused PTS enzyme: PEP-protein phosphotransferase (enzyme I)/GAF domain containing protein	683	151165	51	67
2968991	2968977	2968447	2968444	-	rppH	b2830	RNA pyrophosphohydrolase	727	160748	232	302
	2969662	2970351		+	mutH	b2831	methyl-directed mismatch repair protein	54	11956	13	17
2970377	2970420	2971133	2971247	+	ygdQ	b2832	UPF0053 family inner membrane protein	101	22399	24	31
2971248	2971271	2971489	2971581	+	ygdR	b2833	DUF903 family verified lipoprotein	928	205170	719	936
2971597	2971597	2972637	2972637	+	tas	b2834	putative NADP(H)-dependent aldo-keto reductase	312	69060	50	66
	2973862	2972669	2972669	-	lplT	b2835	lysophospholipid transporter	159	35281	22	29
2976101	2976014	2973855		-	aas	b2836	fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase	282	62535	22	28
2976189			2976102	-	omrA	b4444	-	8	1830	15	20
2976385			2976304	-	omrB	b4445	-	176	39107	366	476
2976599	2976599	2977630	2977630	+	galR	b2837	galactose-inducible d-galactose regulon transcriptional repressor; autorepressor	236	52298	38	50
2978899	2978899	2977637	2977607	-	lysA	b2838	diaminopimelate decarboxylase, PLP-binding	251	55691	33	44
2978908			2978918	+	-	predicted RNA	-	16	3601	251	327
	2979021	2979956		+	lysR	b2839	transcriptional activator of lysA; autorepressor	87	19277	15	20
2980763	2980635	2979943	2979929	-	ygeA	b2840	Asp/Glu_racemase family protein	113	25019	27	36
2982367	2982182	2980764	2980764	-	araE	b2841	arabinose transporter	225	49768	26	35
2983258	2983258	2982497	2982400	-	kduD	b2842	hexuronate dehydrogenase; hexuronate utilization in high osmolarity	139	30933	31	40
2984225	2984124	2983288	2983259	-	kduI	b2843	hexuronate isomerase; hexuronate utilization in high osmolarity	164	36423	33	43
2984303			2984250	-	-	predicted RNA	-	118	26121	371	483
2982070			2982118	+	-	predicted RNA	antisense: araE	87	19406	304	396
2983219			2983236	+	-	predicted RNA	antisense: kduD	27	6095	260	338
	2985592	2984411		-	yqeF	b2844	short chain acyltransferase	125	27770	18	23
2985847	2985847	2987076	2987471	+	yqeG	b2845	putative transporter	489	108287	67	88
2987348			2987156	-	-	predicted RNA	-	720	159342	634	825
2987477	2987536	2988168	2988230	+	yqeH	b2846	putative LuxR family transcriptional regulator	913	201882	245	318
2987547			2987480	-	-	predicted RNA	antisense: yqeH	330	73101	825	1075
2987818			2987768	-	-	predicted RNA	antisense: yqeH	114	25270	380	495
2988431	2988502	2989311		+	yqeI	b2847	putative transcriptional regulator	1271	281158	266	347
2988696			2988621	-	-	predicted RNA	antisense: yqeI	106	23588	238	310
2988854			2988755	-	-	predicted RNA	antisense: yqeI	213	47259	363	472
	2989304	2989786	2990123	+	yqeJ	b2848	uncharacterized protein	1022	226093	359	468
2989899	2989899	2989819	2989066	-	yqeL	b4683	uncharacterized protein	68	15208	144	187
2990360	2990360	2989935	2989900	-	yqeK	b2849	uncharacterized protein	234	51800	93	121
2990126	2991268	2991759	2992092	+	ygeG	b2851	SycD-like chaperone family TPR-repeat-containing protein	756	167184	261	339
2990446			2990434	-	-	predicted RNA	-	20	4443	262	341
2990737			2990539	-	-	predicted RNA	-	471	104311	402	524
2991221			2990881	-	-	predicted RNA	-	694	153569	345	450
2991622			2991489	-	-	predicted RNA	antisense: ygeG	253	56139	321	418
2991758			2991748	-	-	predicted RNA	antisense: ygeG	18	4043	282	367
2992093	2992094	2993470	2993496	+	ygeH	b2852	putative transcriptional regulator	4308	952565	531	691
2992939			2992439	-	-	predicted RNA	antisense: ygeH	1772	391973	601	782
2993085			2993035	-	-	predicted RNA	antisense: ygeH	94	20996	316	411
2993224			2993183	-	-	predicted RNA	antisense: ygeH	64	14176	259	337
2993601			2993287	-	-	predicted RNA	antisense: ygeH	928	205312	500	651
2993497	2993638	2993856	2995223	+	ygeI	b2853	uncharacterized protein	208	46037	161	210
2993851			2993719	-	-	predicted RNA	antisense: ygeI	263	58163	335	437
2994167			2993906	-	-	predicted RNA	-	604	133635	391	510
2994619			2994599	-	-	predicted RNA	-	32	7160	261	340
2995303			2994839	-	-	predicted RNA	-	1290	285368	471	613
2995525			2995534	+	-	predicted RNA	-	14	3303	253	330
	2997277	2996372	2995707	-	insD1	b2860	IS2 transposase TnpB	173	38400	32	42
2995832			2995860	+	-	predicted RNA	-	46	10280	272	354
2998983	2997600	2997235		-	insC1	b2861	IS2 repressor TnpA	54	12024	25	32
2999057			2998984	-	glyU	b2864	Gly tRNA	110	24362	252	329
3000093	2999891	2999136	2999136	-	ygeR	b2865	LysM domain-containing M23 family putative peptidase; septation lipoprotein	238	52746	53	69
3000224			3000176	-	-	predicted RNA	-	86	19166	300	391
3000345	3000345	3002603	3002603	+	xdhA	b2866	xanthine dehydrogenase, molybdenum binding subunit	293	64829	22	28
	3002614	3003492		+	xdhB	b2867	xanthine dehydrogenase, FAD-binding subunit	68	15248	13	17
	3003489	3003968	3004038	+	xdhC	b2868	xanthine dehydrogenase, Fe-S binding subunit	68	15227	24	31
3005868	3005786	3004008	3004008	-	ygeV	b2869	putative sigma-54-interacting transcriptional activator	726	160521	69	90
3004401			3004419	+	-	predicted RNA	antisense: ygeV	30	6730	272	354
3005150			3005173	+	-	predicted RNA	antisense: ygeV	40	8950	286	372
3005690	3006262	3007452	3007466	+	ygeW	b2870	putative carbamoyltransferase	318	70500	45	59
	3007510	3008706		+	ygeX	b2871	2,3-diaminopropionate ammonia lyase, PLP-dependent	95	21134	13	17
3008707	3008764	3009975	3010008	+	ygeY	b2872	putative peptidase	144	31903	20	26
	3010028	3011413		+	hyuA	b2873	D-stereospecific phenylhydantoinase	96	21233	11	15
3011416	3011461	3012393	3012393	+	yqeA	b2874	putative amino acid kinase	289	64095	52	68
3014286	3014239	3012614	3012614	-	yqeB	b2875	XdhC-CoxI family protein with NAD(P)-binding Rossman fold	347	76918	36	47
3015416	3015057	3014287	3014287	-	yqeC	b2876	putative selenium-dependent hydroxylase accessory protein	140	31151	31	40
3014940	3015160	3015738	3015770	+	mocA	b2877	CTP:molybdopterin cytidylyltransferase	223	49356	65	85
	3016060	3019158		+	ygfK	b2878	putative Fe-S subunit oxidoreductase subunit	316	70034	17	22
	3019161	3020489		+	ssnA	b2879	putative chlorohydrolase/aminohydrolase	83	18488	10	13
	3020540	3021319		+	ygfM	b2880	putative oxidoreductase	84	18574	18	23
	3021316	3024186		+	xdhD	b2881	putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding	309	68529	18	23
3024351	3024351	3025751	3025765	+	xanQ	b2882	xanthine permease	380	84177	46	60
3025774			3025726	-	-	predicted RNA	antisense: guaD xanQ	99	21927	343	447
3025766	3025766	3027085	3027120	+	guaD	b2883	guanine deaminase	343	75862	44	57
	3027121	3028488		+	ygfQ	b4464	putative purine permease	140	31065	17	22
	3029012	3028524		-	ygfS	b2886	putative 4Fe-4S ferredoxin-type oxidoreductase subunit	36	7995	12	16
	3030931	3029012		-	ygfT	b2887	putative oxidoreductase, Fe-S subunit/nucleotide-binding subunit	179	39678	15	20
3031130			3031084	-	-	predicted RNA	-	81	18039	294	383
3031203	3031367	3032815	3032816	+	uacT	b2888	uric acid permease	196	43451	23	29
	3032817	3032942		+	yqfG	b4684	uncharacterized protein	13	2941	17	23
3032896			3032846	-	-	predicted RNA	antisense: yqfG	104	23127	348	453
3033065	3033065	3033613	3033648	+	idi	b2889	isopentenyl diphosphate isomerase	83	18552	25	33
3035180	3035174	3033657	3033657	-	lysS	b2890	lysine tRNA synthetase, constitutive	1286	284508	143	187
3036301	3036282	3035184	3035181	-	prfB	b2891	peptide chain release factor RF-2	1042	230395	161	209
3038106	3038106	3036373	3036302	-	recJ	b2892	ssDNA exonuclease, 5' --> 3'-specific	293	64847	28	37
3038841	3038822	3038112	3038112	-	dsbC	b2893	protein disulfide isomerase II	222	49160	53	69
3039906	3039743	3038847	3038847	-	xerD	b2894	site-specific tyrosine recombinase	329	72941	62	81
3039762	3039855	3040376	3040376	+	fldB	b2895	flavodoxin 2	249	55239	81	105
	3040823	3040416	3040387	-	cptA	b2896	toxin of CptAB toxin-antitoxin pair	258	57085	107	139
3041319	3041070	3040804		-	sdhE	b2897	flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair	96	21343	61	79
3041293	3041313	3042293	3042293	+	ygfZ	b2898	iron-sulfur cluster repair protein, plumbagin resistance	392	86750	67	88
3043242	3043148	3042489	3042461	-	yqfA	b2899	hemolysin III family HylIII inner membrane protein	538	118991	138	180
3043670	3043623	3043312	3043300	-	yqfB	b2900	UPF0267 family protein	166	36751	90	117
3043620	3043662	3045101	3045128	+	bglA	b2901	6-phospho-beta-glucosidase A	566	125175	66	86
3045941	3045901	3045158	3045125	-	ygfF	b2902	putative NAD(P)-dependent oxidoreductase with NAD(P)-binding Rossmann-fold domain	235	52006	53	69
3049093	3049041	3046168	3046166	-	gcvP	b2903	glycine decarboxylase, PLP-dependent, subunit (protein P) of glycine cleavage complex	662	146424	39	50
3049549	3049549	3049160	3049094	-	gcvH	b2904	glycine cleavage complex lipoylprotein	473	104707	206	268
3050675	3050667	3049573	3049550	-	gcvT	b2905	aminomethyltransferase, tetrahydrofolate-dependent, subunit (T protein) of glycine cleavage complex	742	164258	115	150
3050767			3050704	-	-	predicted RNA	-	339	74965	899	1171
3050785			3050807	+	-	predicted RNA	-	41	9113	304	396
3052339	3052317	3051115	3051115	-	ubiI	b2906	2-octaprenylphenol hydroxylase, FAD-dependent	219	48521	30	40
	3053518	3052340	3052340	-	ubiH	b2907	2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding	183	40676	26	34
3054846	3054840	3053515		-	pepP	b2908	proline aminopeptidase P II	323	71578	41	53
3055500	3055444	3054866	3054847	-	ygfB	b2909	UPF0149 family protein	738	163334	216	282
3055492	3055612	3055941	3055982	+	zapA	b2910	FtsZ stabilizer	6612	1461927	3403	4430
3055983			3056165	+	ssrS	b2911	-	896648	198233429	832156	1083242
3056161			3056029	-	-	predicted RNA	antisense: ssrS	7592	1678613	9695	12621
3056166	3056241	3056789	3056830	+	fau	b2912	5-formyltetrahydrofolate cyclo-ligase family protein	193	42708	59	77
3056849			3056988	+	sibC	b4446	-	116	25682	140	183
3057139	3056949	3056890	3056829	-	ibsC	b4665	toxic membrane protein	13	3092	39	51
3058488	3058410	3057178	3057178	-	serA	b2913	D-3-phosphoglycerate dehydrogenase	1558	344511	214	279
3059440	3059325	3058666	3058666	-	rpiA	b2914	ribose 5-phosphate isomerase, constitutive	624	138139	160	209
3059727	3059753	3060646	3060646	+	argP	b2916	transcriptional regulator for arginine transport and DNA replication genes; replication initiation inhibitor	300	66435	57	74
	3060850	3062994		+	scpA	b2917	methylmalonyl-CoA mutase	215	47658	17	22
	3062987	3063982		+	argK	b2918	membrane ATPase/protein kinase	91	20241	15	20
3063983	3063993	3064778	3064801	+	scpB	b2919	methylmalonyl-CoA decarboxylase, biotin-independent	92	20367	19	25
	3064802	3066280		+	scpC	b2920	propionyl-CoA:succinate CoA transferase	156	34636	17	23
3067173	3067173	3066277	3066115	-	ygfI	b2921	putative DNA-binding transcriptional regulator	195	43227	37	48
3068172	3068080	3067340	3067174	-	yggE	b2922	oxidative stress defense protein	347	76740	79	103
3067258			3067279	+	-	predicted RNA	-	33	7483	261	340
3068841	3068808	3068173	3068173	-	argO	b2923	arginine transporter	110	24515	29	38
3069980	3069807	3068947	3068927	-	mscS	b2924	mechanosensitive channel protein, small conductance	1304	288448	257	335
3069180			3069208	+	-	predicted RNA	antisense: mscS	47	10430	276	359
3071458	3071244	3070165	3070165	-	fbaA	b2925	fructose-bisphosphate aldolase, class II	2983	659495	469	610
3072671	3072622	3071459	3071459	-	pgk	b2926	phosphoglycerate kinase	2965	655636	432	563
3073826	3073691	3072672	3072672	-	epd	b2927	D-erythrose 4-phosphate dehydrogenase	1025	226824	170	222
	3074689	3073976	3073889	-	yggC	b2928	putative PanK family P-loop kinase	151	33463	36	46
3075216	3075195	3074686		-	yggD	b2929	MtlR family putative transcriptional repressor	600	132671	199	260
	3076182	3075217	3075217	-	yggF	b2930	fructose 1,6 bisphosphatase isozyme	143	31799	25	32
	3077456	3076179		-	yggP	b4465	putative Zn-binding dehydrogenase	116	25700	15	20
3078872	3078859	3077471	3077457	-	cmtA	b2933	putative mannitol-specific PTS enzymes: IIB component/IIC component	288	63868	35	45
